shop_id,item_id,product_cnt,transactions,date_block_num,features,prediction
15,9930,1,1,33,"[15.0,9930.0,1.0,33.0]",1.971374761
45,12730,1,1,33,"[45.0,12730.0,1.0,33.0]",1.768773314
42,3719,1,1,33,"[42.0,3719.0,1.0,33.0]",2.191551799
55,4946,1,1,33,"[55.0,4946.0,1.0,33.0]",2.141697101
59,8690,1,1,33,"[59.0,8690.0,1.0,33.0]",1.858472411
18,3148,1,1,33,"[18.0,3148.0,1.0,33.0]",2.195822269
28,5581,1,1,33,"[28.0,5581.0,1.0,33.0]",2.224655712
31,9070,1,1,33,"[31.0,9070.0,1.0,33.0]",2.047235016
24,15832,1,1,33,"[24.0,15832.0,1.0,33.0]",1.815080774
41,1413,1,1,33,"[41.0,1413.0,1.0,33.0]",1.992267089
46,16206,1,1,33,"[46.0,16206.0,1.0,33.0]",1.768773314
59,5823,3,2,33,"[59.0,5823.0,2.0,33.0]",2.141697101
25,1232,1,1,33,"[25.0,1232.0,1.0,33.0]",2.105806607
25,1618,1,1,33,"[25.0,1618.0,1.0,33.0]",2.105806607
25,4054,3,3,33,"[25.0,4054.0,3.0,33.0]",2.444642306
31,21948,1,1,33,"[31.0,21948.0,1.0,33.0]",1.978043875
57,13315,1,1,33,"[57.0,13315.0,1.0,33.0]",1.781198843
57,22100,1,1,33,"[57.0,22100.0,1.0,33.0]",1.978043875
38,5036,1,1,33,"[38.0,5036.0,1.0,33.0]",2.141697101
58,3837,6,1,33,"[58.0,3837.0,1.0,33.0]",2.191551799
28,15093,1,1,33,"[28.0,15093.0,1.0,33.0]",1.930828387
25,13375,1,1,33,"[25.0,13375.0,1.0,33.0]",1.930828387
45,19118,1,1,33,"[45.0,19118.0,1.0,33.0]",1.781823321
31,19337,1,1,33,"[31.0,19337.0,1.0,33.0]",1.943878394
48,13323,1,1,33,"[48.0,13323.0,1.0,33.0]",1.768773314
41,2376,1,1,33,"[41.0,2376.0,1.0,33.0]",2.191551799
57,9402,1,1,33,"[57.0,9402.0,1.0,33.0]",1.858472411
15,3831,1,1,33,"[15.0,3831.0,1.0,33.0]",2.195822269
3,17108,1,1,33,"[3.0,17108.0,1.0,33.0]",1.802360095
49,15300,1,1,33,"[49.0,15300.0,1.0,33.0]",1.768773314
15,16315,1,1,33,"[15.0,16315.0,1.0,33.0]",1.802360095
14,2424,1,1,33,"[14.0,2424.0,1.0,33.0]",2.195822269
28,13229,1,1,33,"[28.0,13229.0,1.0,33.0]",1.930828387
26,4573,1,1,33,"[26.0,4573.0,1.0,33.0]",2.224655712
46,13415,3,3,33,"[46.0,13415.0,3.0,33.0]",2.051933742
41,20949,23,4,33,"[41.0,20949.0,4.0,33.0]",3.365788455
31,15067,3,3,33,"[31.0,15067.0,3.0,33.0]",2.213988815
39,3352,9,8,33,"[39.0,3352.0,8.0,33.0]",5.243692566
47,9355,5,4,33,"[47.0,9355.0,4.0,33.0]",2.283717697
52,16227,3,2,33,"[52.0,16227.0,2.0,33.0]",1.768773314
28,13286,1,1,33,"[28.0,13286.0,1.0,33.0]",1.930828387
31,1963,2,2,33,"[31.0,1963.0,2.0,33.0]",2.274510411
38,16153,2,2,33,"[38.0,16153.0,2.0,33.0]",1.768773314
38,20748,1,1,33,"[38.0,20748.0,1.0,33.0]",2.530180143
48,22100,2,2,33,"[48.0,22100.0,2.0,33.0]",1.978043875
47,3351,13,8,33,"[47.0,3351.0,8.0,33.0]",5.243692566
47,16205,4,4,33,"[47.0,16205.0,4.0,33.0]",2.360600086
47,10472,1,1,33,"[47.0,10472.0,1.0,33.0]",1.811630649
52,14476,1,1,33,"[52.0,14476.0,1.0,33.0]",1.768773314
24,15069,11,9,33,"[24.0,15069.0,9.0,33.0]",7.342918824
42,13411,3,3,33,"[42.0,13411.0,3.0,33.0]",2.051933742
31,15548,1,1,33,"[31.0,15548.0,1.0,33.0]",1.930828387
57,3443,5,5,33,"[57.0,3443.0,5.0,33.0]",3.828266398
48,3352,12,10,33,"[48.0,3352.0,10.0,33.0]",14.28060974
16,16208,1,1,33,"[16.0,16208.0,1.0,33.0]",1.802360095
18,7789,1,1,33,"[18.0,7789.0,1.0,33.0]",2.102077298
28,8607,2,2,33,"[28.0,8607.0,2.0,33.0]",2.047235016
25,17409,15,9,33,"[25.0,17409.0,9.0,33.0]",7.458666437
46,9532,1,1,33,"[46.0,9532.0,1.0,33.0]",1.846046882
37,10352,1,1,33,"[37.0,10352.0,1.0,33.0]",1.846046882
57,11141,2,2,33,"[57.0,11141.0,2.0,33.0]",1.824056178
49,5233,1,1,33,"[49.0,5233.0,1.0,33.0]",2.141697101
10,17262,1,1,33,"[10.0,17262.0,1.0,33.0]",1.802360095
39,13903,1,1,33,"[39.0,13903.0,1.0,33.0]",1.768773314
48,17279,1,1,33,"[48.0,17279.0,1.0,33.0]",1.768773314
12,5675,5,3,33,"[12.0,5675.0,3.0,33.0]",2.365954165
28,11936,1,1,33,"[28.0,11936.0,1.0,33.0]",2.057965824
56,5663,1,1,33,"[56.0,5663.0,1.0,33.0]",2.141697101
57,20608,1,1,33,"[57.0,20608.0,1.0,33.0]",2.364493539
49,6062,1,1,33,"[49.0,6062.0,1.0,33.0]",2.141697101
5,13460,2,2,33,"[5.0,13460.0,2.0,33.0]",1.802360095
3,1971,2,2,33,"[3.0,1971.0,2.0,33.0]",2.195822269
28,12612,8,6,33,"[28.0,12612.0,6.0,33.0]",4.689362327
41,19144,1,1,33,"[41.0,19144.0,1.0,33.0]",1.781823321
58,13703,1,1,33,"[58.0,13703.0,1.0,33.0]",1.781198843
12,17376,1,1,33,"[12.0,17376.0,1.0,33.0]",1.802360095
5,13637,1,1,33,"[5.0,13637.0,1.0,33.0]",1.802360095
58,21369,3,3,33,"[58.0,21369.0,3.0,33.0]",2.239011625
28,4420,2,2,33,"[28.0,4420.0,2.0,33.0]",2.224655712
42,11306,1,1,33,"[42.0,11306.0,1.0,33.0]",1.811630649
57,2600,1,1,33,"[57.0,2600.0,1.0,33.0]",2.191551799
55,4191,4,4,33,"[55.0,4191.0,4.0,33.0]",2.710495974
12,3239,1,1,33,"[12.0,3239.0,1.0,33.0]",2.195822269
6,12031,1,1,33,"[6.0,12031.0,1.0,33.0]",1.924657505
21,13281,9,6,33,"[21.0,13281.0,6.0,33.0]",4.318338806
42,3556,1,1,33,"[42.0,3556.0,1.0,33.0]",2.191551799
56,2886,1,1,33,"[56.0,2886.0,1.0,33.0]",2.191551799
58,5039,1,1,33,"[58.0,5039.0,1.0,33.0]",2.141697101
57,20285,1,1,33,"[57.0,20285.0,1.0,33.0]",2.364493539
49,15047,2,2,33,"[49.0,15047.0,2.0,33.0]",1.768773314
53,3479,1,1,33,"[53.0,3479.0,1.0,33.0]",2.191551799
50,1563,1,1,33,"[50.0,1563.0,1.0,33.0]",1.992267089
50,16639,1,1,33,"[50.0,16639.0,1.0,33.0]",1.768773314
19,4479,2,2,33,"[19.0,4479.0,2.0,33.0]",2.145967571
19,2652,1,1,33,"[19.0,2652.0,1.0,33.0]",2.195822269
3,15844,1,1,33,"[3.0,15844.0,1.0,33.0]",1.802360095
28,22004,6,6,33,"[28.0,22004.0,6.0,33.0]",4.300003377
21,14807,1,1,33,"[21.0,14807.0,1.0,33.0]",1.802360095
25,10552,2,2,33,"[25.0,10552.0,2.0,33.0]",2.028321241
25,10292,3,3,33,"[25.0,10292.0,3.0,33.0]",2.330395444
21,8543,2,2,33,"[21.0,8543.0,2.0,33.0]",1.984068062
28,2592,1,1,33,"[28.0,2592.0,1.0,33.0]",2.274510411
37,2860,1,1,33,"[37.0,2860.0,1.0,33.0]",2.191551799
15,16787,1,1,33,"[15.0,16787.0,1.0,33.0]",1.802360095
25,12549,1,1,33,"[25.0,12549.0,1.0,33.0]",1.930828387
26,11010,1,1,33,"[26.0,11010.0,1.0,33.0]",2.028321241
21,10452,1,1,33,"[21.0,10452.0,1.0,33.0]",1.965154287
14,7499,1,1,33,"[14.0,7499.0,1.0,33.0]",2.102077298
6,13317,1,1,33,"[6.0,13317.0,1.0,33.0]",1.802360095
25,14108,1,1,33,"[25.0,14108.0,1.0,33.0]",1.930828387
31,16721,1,1,33,"[31.0,16721.0,1.0,33.0]",1.930828387
58,2576,5,5,33,"[58.0,2576.0,5.0,33.0]",3.828266398
22,3443,3,3,33,"[22.0,3443.0,3.0,33.0]",2.422210867
6,19597,2,2,33,"[6.0,19597.0,2.0,33.0]",1.815410102
28,12558,1,1,33,"[28.0,12558.0,1.0,33.0]",1.930828387
25,11579,1,1,33,"[25.0,11579.0,1.0,33.0]",2.057965824
31,14865,1,1,33,"[31.0,14865.0,1.0,33.0]",1.930828387
57,16721,1,1,33,"[57.0,16721.0,1.0,33.0]",1.781198843
6,22004,1,1,33,"[6.0,22004.0,1.0,33.0]",1.915829069
45,8078,1,1,33,"[45.0,8078.0,1.0,33.0]",1.895422543
46,12193,2,2,33,"[46.0,12193.0,2.0,33.0]",1.841275232
42,11607,3,3,33,"[42.0,11607.0,3.0,33.0]",2.12443566
42,19688,2,2,33,"[42.0,19688.0,2.0,33.0]",1.781823321
35,4717,3,3,33,"[35.0,4717.0,3.0,33.0]",2.361683695
35,20104,1,1,33,"[35.0,20104.0,1.0,33.0]",1.781823321
58,8958,1,1,33,"[58.0,8958.0,1.0,33.0]",1.858472411
49,14659,1,1,33,"[49.0,14659.0,1.0,33.0]",1.768773314
42,20204,1,1,33,"[42.0,20204.0,1.0,33.0]",2.364493539
19,16182,1,1,33,"[19.0,16182.0,1.0,33.0]",1.802360095
5,8686,1,1,33,"[5.0,8686.0,1.0,33.0]",1.913926697
5,7255,1,1,33,"[5.0,7255.0,1.0,33.0]",2.102077298
4,18028,1,1,33,"[4.0,18028.0,1.0,33.0]",1.802360095
25,4334,4,4,33,"[25.0,4334.0,4.0,33.0]",2.793454586
45,10480,1,1,33,"[45.0,10480.0,1.0,33.0]",1.811630649
35,8063,2,2,33,"[35.0,8063.0,2.0,33.0]",1.895422543
22,792,3,3,33,"[22.0,792.0,3.0,33.0]",2.253507064
6,19765,1,1,33,"[6.0,19765.0,1.0,33.0]",1.815410102
24,6090,1,1,33,"[24.0,6090.0,1.0,33.0]",2.152369575
22,13699,1,1,33,"[22.0,13699.0,1.0,33.0]",1.815080774
37,10786,1,1,33,"[37.0,10786.0,1.0,33.0]",1.811630649
36,15548,1,1,33,"[36.0,15548.0,1.0,33.0]",1.768773314
58,11930,1,1,33,"[58.0,11930.0,1.0,33.0]",1.853700761
58,12817,1,1,33,"[58.0,12817.0,1.0,33.0]",1.781198843
19,17270,1,1,33,"[19.0,17270.0,1.0,33.0]",1.802360095
28,7224,5,4,33,"[28.0,7224.0,4.0,33.0]",2.749564313
25,3838,20,5,33,"[25.0,3838.0,5.0,33.0]",3.911225009
42,19290,1,1,33,"[42.0,19290.0,1.0,33.0]",1.781823321
6,3115,1,1,33,"[6.0,3115.0,1.0,33.0]",2.195822269
31,17104,1,1,33,"[31.0,17104.0,1.0,33.0]",1.930828387
48,8416,1,1,33,"[48.0,8416.0,1.0,33.0]",1.895422543
48,9797,1,1,33,"[48.0,9797.0,1.0,33.0]",1.846046882
28,21914,1,1,33,"[28.0,21914.0,1.0,33.0]",1.978043875
44,2813,1,1,33,"[44.0,2813.0,1.0,33.0]",2.191551799
47,4110,1,1,33,"[47.0,4110.0,1.0,33.0]",2.141697101
6,5824,2,2,33,"[6.0,5824.0,2.0,33.0]",2.145967571
6,2744,1,1,33,"[6.0,2744.0,1.0,33.0]",2.195822269
28,6062,1,1,33,"[28.0,6062.0,1.0,33.0]",2.224655712
46,13216,2,1,33,"[46.0,13216.0,1.0,33.0]",1.768773314
41,8366,1,1,33,"[41.0,8366.0,1.0,33.0]",1.895422543
53,1584,1,1,33,"[53.0,1584.0,1.0,33.0]",1.992267089
7,18483,1,1,33,"[7.0,18483.0,1.0,33.0]",1.802360095
25,19794,1,1,33,"[25.0,19794.0,1.0,33.0]",1.943878394
25,3831,8,4,33,"[25.0,3831.0,4.0,33.0]",2.843309284
42,19094,1,1,33,"[42.0,19094.0,1.0,33.0]",1.781823321
31,20918,1,1,33,"[31.0,20918.0,1.0,33.0]",2.530180143
4,21811,1,1,33,"[4.0,21811.0,1.0,33.0]",1.899646861
6,6051,1,1,33,"[6.0,6051.0,1.0,33.0]",2.145967571
6,5999,1,1,33,"[6.0,5999.0,1.0,33.0]",2.145967571
2,21681,1,1,33,"[2.0,21681.0,1.0,33.0]",1.899646861
10,1717,1,1,33,"[10.0,1717.0,1.0,33.0]",2.027118466
50,13241,1,1,33,"[50.0,13241.0,1.0,33.0]",1.768773314
42,12194,3,3,33,"[42.0,12194.0,3.0,33.0]",2.12443566
46,16788,1,1,33,"[46.0,16788.0,1.0,33.0]",1.768773314
56,16169,2,2,33,"[56.0,16169.0,2.0,33.0]",1.768773314
6,4271,1,1,33,"[6.0,4271.0,1.0,33.0]",2.145967571
21,3837,2,1,33,"[21.0,3837.0,1.0,33.0]",2.20851557
47,19116,1,1,33,"[47.0,19116.0,1.0,33.0]",1.781823321
12,10329,1,1,33,"[12.0,10329.0,1.0,33.0]",1.971374761
28,5900,1,1,33,"[28.0,5900.0,1.0,33.0]",2.224655712
57,4053,1,1,33,"[57.0,4053.0,1.0,33.0]",2.141697101
52,15866,1,1,33,"[52.0,15866.0,1.0,33.0]",1.768773314
2,10327,1,1,33,"[2.0,10327.0,1.0,33.0]",1.913926697
41,1485,1,1,33,"[41.0,1485.0,1.0,33.0]",1.992267089
50,16004,1,1,33,"[50.0,16004.0,1.0,33.0]",1.768773314
12,9882,1,1,33,"[12.0,9882.0,1.0,33.0]",1.971374761
42,3572,1,1,33,"[42.0,3572.0,1.0,33.0]",2.191551799
16,3243,3,1,33,"[16.0,3243.0,1.0,33.0]",2.195822269
25,6928,1,1,33,"[25.0,6928.0,1.0,33.0]",2.210543244
46,3442,4,3,33,"[46.0,3442.0,3.0,33.0]",2.411538393
42,3353,16,11,33,"[42.0,3353.0,11.0,33.0]",14.88541845
38,13452,2,2,33,"[38.0,13452.0,2.0,33.0]",1.768773314
37,2652,2,2,33,"[37.0,2652.0,2.0,33.0]",2.191551799
56,7315,1,1,33,"[56.0,7315.0,1.0,33.0]",2.097806828
56,10914,3,3,33,"[56.0,10914.0,3.0,33.0]",2.094791077
48,4052,2,2,33,"[48.0,4052.0,2.0,33.0]",2.141697101
4,20949,98,26,33,"[4.0,20949.0,26.0,33.0]",78.54374882
5,4233,1,1,33,"[5.0,4233.0,1.0,33.0]",2.145967571
7,18511,1,1,33,"[7.0,18511.0,1.0,33.0]",1.802360095
6,14223,1,1,33,"[6.0,14223.0,1.0,33.0]",1.802360095
26,20949,91,30,33,"[26.0,20949.0,30.0,33.0]",327.9609556
24,5041,2,2,33,"[24.0,5041.0,2.0,33.0]",2.152369575
25,14389,1,1,33,"[25.0,14389.0,1.0,33.0]",1.930828387
25,9405,3,3,33,"[25.0,9405.0,3.0,33.0]",2.330395444
34,3341,1,1,33,"[34.0,3341.0,1.0,33.0]",2.191551799
57,14057,4,4,33,"[57.0,14057.0,4.0,33.0]",2.373025615
58,7499,3,3,33,"[58.0,7499.0,3.0,33.0]",2.317793422
52,4351,2,2,33,"[52.0,4351.0,2.0,33.0]",2.141697101
26,7736,2,2,33,"[26.0,7736.0,2.0,33.0]",2.180765439
42,2059,1,1,33,"[42.0,2059.0,1.0,33.0]",2.191551799
35,12040,1,1,33,"[35.0,12040.0,1.0,33.0]",1.841275232
56,6710,2,2,33,"[56.0,6710.0,2.0,33.0]",2.127584632
53,17887,1,1,33,"[53.0,17887.0,1.0,33.0]",1.768773314
15,17409,4,3,33,"[15.0,17409.0,3.0,33.0]",2.085520523
16,15240,1,1,33,"[16.0,15240.0,1.0,33.0]",1.802360095
16,2919,2,2,33,"[16.0,2919.0,2.0,33.0]",2.195822269
19,12080,2,2,33,"[19.0,12080.0,2.0,33.0]",1.982105569
5,19162,1,1,33,"[5.0,19162.0,1.0,33.0]",1.815410102
6,3731,6,6,33,"[6.0,3731.0,6.0,33.0]",3.855434338
21,11880,1,1,33,"[21.0,11880.0,1.0,33.0]",1.99479887
39,4806,2,2,33,"[39.0,4806.0,2.0,33.0]",2.141697101
57,10997,2,2,33,"[57.0,10997.0,2.0,33.0]",1.824056178
15,14396,1,1,33,"[15.0,14396.0,1.0,33.0]",1.802360095
15,3546,2,2,33,"[15.0,3546.0,2.0,33.0]",2.195822269
5,20627,1,1,33,"[5.0,20627.0,1.0,33.0]",2.499152451
4,14227,3,2,33,"[4.0,14227.0,2.0,33.0]",1.802360095
25,19406,1,1,33,"[25.0,19406.0,1.0,33.0]",1.943878394
31,7231,2,2,33,"[31.0,7231.0,2.0,33.0]",2.180765439
42,12040,5,4,33,"[42.0,12040.0,4.0,33.0]",2.278946047
42,2591,1,1,33,"[42.0,2591.0,1.0,33.0]",2.191551799
31,16315,1,1,33,"[31.0,16315.0,1.0,33.0]",1.930828387
55,11345,2,2,33,"[55.0,11345.0,2.0,33.0]",1.841275232
55,3860,5,4,33,"[55.0,3860.0,4.0,33.0]",2.710495974
16,16209,1,1,33,"[16.0,16209.0,1.0,33.0]",1.802360095
19,2921,3,3,33,"[19.0,2921.0,3.0,33.0]",2.415808863
42,7894,5,5,33,"[42.0,7894.0,5.0,33.0]",3.862945569
57,4895,1,1,33,"[57.0,4895.0,1.0,33.0]",2.141697101
10,12979,1,1,33,"[10.0,12979.0,1.0,33.0]",1.802360095
28,3464,1,1,33,"[28.0,3464.0,1.0,33.0]",2.274510411
46,3341,1,1,33,"[46.0,3341.0,1.0,33.0]",2.191551799
44,16177,1,1,33,"[44.0,16177.0,1.0,33.0]",1.768773314
31,21386,4,3,33,"[31.0,21386.0,3.0,33.0]",2.239011625
31,15793,3,3,33,"[31.0,15793.0,3.0,33.0]",2.213988815
57,3076,1,1,33,"[57.0,3076.0,1.0,33.0]",2.191551799
57,17717,6,5,33,"[57.0,17717.0,5.0,33.0]",3.578582539
22,20649,1,1,33,"[22.0,20649.0,1.0,33.0]",2.499152451
53,1121,3,3,33,"[53.0,1121.0,3.0,33.0]",2.212253683
31,11011,1,1,33,"[31.0,11011.0,1.0,33.0]",2.028321241
31,20609,3,3,33,"[31.0,20609.0,3.0,33.0]",2.702293312
57,4679,1,1,33,"[57.0,4679.0,1.0,33.0]",2.141697101
58,14865,1,1,33,"[58.0,14865.0,1.0,33.0]",1.781198843
52,5041,3,3,33,"[52.0,5041.0,3.0,33.0]",2.361683695
41,20604,1,1,33,"[41.0,20604.0,1.0,33.0]",2.530180143
31,20218,2,2,33,"[31.0,20218.0,2.0,33.0]",2.530180143
35,9928,2,2,33,"[35.0,9928.0,2.0,33.0]",1.846046882
58,18479,5,4,33,"[58.0,18479.0,4.0,33.0]",2.373025615
59,10336,1,1,33,"[59.0,10336.0,1.0,33.0]",1.858472411
59,20751,1,1,33,"[59.0,20751.0,1.0,33.0]",2.364493539
57,11879,1,1,33,"[57.0,11879.0,1.0,33.0]",1.853700761
47,4480,2,2,33,"[47.0,4480.0,2.0,33.0]",2.141697101
14,3871,1,1,33,"[14.0,3871.0,1.0,33.0]",2.145967571
25,17105,1,1,33,"[25.0,17105.0,1.0,33.0]",1.930828387
49,2187,1,1,33,"[49.0,2187.0,1.0,33.0]",2.191551799
19,5002,1,1,33,"[19.0,5002.0,1.0,33.0]",2.145967571
18,17409,2,2,33,"[18.0,17409.0,2.0,33.0]",1.802360095
5,3920,1,1,33,"[5.0,3920.0,1.0,33.0]",2.145967571
6,8548,3,3,33,"[6.0,8548.0,3.0,33.0]",2.197087125
7,4248,1,1,33,"[7.0,4248.0,1.0,33.0]",2.145967571
31,11496,1,1,33,"[31.0,11496.0,1.0,33.0]",2.057965824
28,15088,2,1,33,"[28.0,15088.0,1.0,33.0]",1.930828387
21,10476,1,1,33,"[21.0,10476.0,1.0,33.0]",1.965154287
58,19163,1,1,33,"[58.0,19163.0,1.0,33.0]",1.79424885
52,8658,1,1,33,"[52.0,8658.0,1.0,33.0]",1.846046882
52,4956,1,1,33,"[52.0,4956.0,1.0,33.0]",2.141697101
25,18570,1,1,33,"[25.0,18570.0,1.0,33.0]",1.930828387
28,19794,1,1,33,"[28.0,19794.0,1.0,33.0]",1.943878394
48,2574,1,1,33,"[48.0,2574.0,1.0,33.0]",2.191551799
6,10201,78,14,33,"[6.0,10201.0,14.0,33.0]",31.83832787
19,2576,3,3,33,"[19.0,2576.0,3.0,33.0]",2.415808863
22,12828,1,1,33,"[22.0,12828.0,1.0,33.0]",1.815080774
41,5459,2,2,33,"[41.0,5459.0,2.0,33.0]",2.141697101
42,11266,1,1,33,"[42.0,11266.0,1.0,33.0]",1.811630649
47,21681,1,1,33,"[47.0,21681.0,1.0,33.0]",1.978043875
12,16174,1,1,33,"[12.0,16174.0,1.0,33.0]",1.802360095
25,12889,1,1,33,"[25.0,12889.0,1.0,33.0]",1.930828387
31,17270,4,4,33,"[31.0,17270.0,4.0,33.0]",2.52265516
37,20626,1,1,33,"[37.0,20626.0,1.0,33.0]",2.530180143
48,13463,2,2,33,"[48.0,13463.0,2.0,33.0]",1.768773314
16,12194,1,1,33,"[16.0,12194.0,1.0,33.0]",1.982105569
38,5233,1,1,33,"[38.0,5233.0,1.0,33.0]",2.141697101
5,19289,1,1,33,"[5.0,19289.0,1.0,33.0]",1.815410102
3,3343,1,1,33,"[3.0,3343.0,1.0,33.0]",2.195822269
28,8400,1,1,33,"[28.0,8400.0,1.0,33.0]",2.013399199
28,22102,2,2,33,"[28.0,22102.0,2.0,33.0]",1.978043875
38,5323,1,1,33,"[38.0,5323.0,1.0,33.0]",2.141697101
56,6007,2,2,33,"[56.0,6007.0,2.0,33.0]",2.141697101
48,15899,1,1,33,"[48.0,15899.0,1.0,33.0]",1.768773314
19,10551,2,2,33,"[19.0,10551.0,2.0,33.0]",1.952460986
31,7789,1,1,33,"[31.0,7789.0,1.0,33.0]",2.180765439
44,18841,1,1,33,"[44.0,18841.0,1.0,33.0]",1.768773314
38,11571,1,1,33,"[38.0,11571.0,1.0,33.0]",1.841275232
25,13252,1,1,33,"[25.0,13252.0,1.0,33.0]",1.930828387
47,22101,1,1,33,"[47.0,22101.0,1.0,33.0]",1.978043875
49,14710,1,1,33,"[49.0,14710.0,1.0,33.0]",1.768773314
50,7224,7,4,33,"[50.0,7224.0,4.0,33.0]",2.666605701
57,2285,1,1,33,"[57.0,2285.0,1.0,33.0]",2.191551799
5,5666,1,1,33,"[5.0,5666.0,1.0,33.0]",2.145967571
39,15552,1,1,33,"[39.0,15552.0,1.0,33.0]",1.768773314
57,3928,2,2,33,"[57.0,3928.0,2.0,33.0]",2.141697101
19,11058,1,1,33,"[19.0,11058.0,1.0,33.0]",1.952460986
6,6809,1,1,33,"[6.0,6809.0,1.0,33.0]",2.131855102
6,1578,4,2,33,"[6.0,1578.0,2.0,33.0]",2.027118466
25,10987,1,1,33,"[25.0,10987.0,1.0,33.0]",2.028321241
39,18677,1,1,33,"[39.0,18677.0,1.0,33.0]",1.768773314
31,20346,1,1,33,"[31.0,20346.0,1.0,33.0]",2.530180143
34,20569,1,1,33,"[34.0,20569.0,1.0,33.0]",2.530180143
41,7231,1,1,33,"[41.0,7231.0,1.0,33.0]",2.097806828
42,15512,1,1,33,"[42.0,15512.0,1.0,33.0]",1.768773314
47,2921,1,1,33,"[47.0,2921.0,1.0,33.0]",2.191551799
5,15213,1,1,33,"[5.0,15213.0,1.0,33.0]",1.802360095
37,5824,2,2,33,"[37.0,5824.0,2.0,33.0]",2.141697101
15,3537,1,1,33,"[15.0,3537.0,1.0,33.0]",2.195822269
55,1820,13,2,33,"[55.0,1820.0,2.0,33.0]",2.191551799
42,18719,1,1,33,"[42.0,18719.0,1.0,33.0]",1.768773314
18,13308,1,1,33,"[18.0,13308.0,1.0,33.0]",1.802360095
7,15854,1,1,33,"[7.0,15854.0,1.0,33.0]",1.802360095
42,4365,2,2,33,"[42.0,4365.0,2.0,33.0]",2.141697101
31,21449,9,2,33,"[31.0,21449.0,2.0,33.0]",1.978043875
31,19046,1,1,33,"[31.0,19046.0,1.0,33.0]",1.930828387
15,16143,1,1,33,"[15.0,16143.0,1.0,33.0]",1.802360095
19,13139,1,1,33,"[19.0,13139.0,1.0,33.0]",1.802360095
3,1582,1,1,33,"[3.0,1582.0,1.0,33.0]",2.027118466
28,15686,1,1,33,"[28.0,15686.0,1.0,33.0]",1.930828387
22,17459,1,1,33,"[22.0,17459.0,1.0,33.0]",1.815080774
46,13211,1,1,33,"[46.0,13211.0,1.0,33.0]",1.768773314
46,13317,1,1,33,"[46.0,13317.0,1.0,33.0]",1.768773314
42,10449,4,1,33,"[42.0,10449.0,1.0,33.0]",1.811630649
31,19204,2,1,33,"[31.0,19204.0,1.0,33.0]",1.943878394
42,21388,1,1,33,"[42.0,21388.0,1.0,33.0]",1.978043875
24,6351,1,1,33,"[24.0,6351.0,1.0,33.0]",2.152369575
46,14398,2,2,33,"[46.0,14398.0,2.0,33.0]",1.768773314
44,5838,1,1,33,"[44.0,5838.0,1.0,33.0]",2.141697101
31,16880,2,2,33,"[31.0,16880.0,2.0,33.0]",1.930828387
59,8918,1,1,33,"[59.0,8918.0,1.0,33.0]",1.858472411
50,3352,4,4,33,"[50.0,3352.0,4.0,33.0]",2.760350673
18,6126,1,1,33,"[18.0,6126.0,1.0,33.0]",2.145967571
31,19163,8,8,33,"[31.0,19163.0,8.0,33.0]",5.828510656
57,6351,1,1,33,"[57.0,6351.0,1.0,33.0]",2.141697101
57,5551,2,2,33,"[57.0,5551.0,2.0,33.0]",2.141697101
56,9355,2,2,33,"[56.0,9355.0,2.0,33.0]",1.846046882
10,4838,1,1,33,"[10.0,4838.0,1.0,33.0]",2.145967571
31,5661,4,4,33,"[31.0,5661.0,4.0,33.0]",2.793454586
21,4388,4,4,33,"[21.0,4388.0,4.0,33.0]",2.727459745
39,10200,5,5,33,"[39.0,10200.0,5.0,33.0]",3.489274621
38,15286,1,1,33,"[38.0,15286.0,1.0,33.0]",1.768773314
38,19436,1,1,33,"[38.0,19436.0,1.0,33.0]",1.781823321
59,8455,1,1,33,"[59.0,8455.0,1.0,33.0]",1.895422543
57,16184,2,1,33,"[57.0,16184.0,1.0,33.0]",1.781198843
49,2269,1,1,33,"[49.0,2269.0,1.0,33.0]",2.191551799
47,4721,4,2,33,"[47.0,4721.0,2.0,33.0]",2.141697101
53,5670,4,4,33,"[53.0,5670.0,4.0,33.0]",2.710495974
52,2698,1,1,33,"[52.0,2698.0,1.0,33.0]",2.191551799
16,2885,2,2,33,"[16.0,2885.0,2.0,33.0]",2.195822269
21,4706,2,2,33,"[21.0,4706.0,2.0,33.0]",2.158660871
46,4231,2,2,33,"[46.0,4231.0,2.0,33.0]",2.141697101
37,7202,2,2,33,"[37.0,7202.0,2.0,33.0]",2.097806828
56,7856,3,3,33,"[56.0,7856.0,3.0,33.0]",2.317793422
7,7531,1,1,33,"[7.0,7531.0,1.0,33.0]",2.102077298
28,14019,2,2,33,"[28.0,14019.0,2.0,33.0]",1.930828387
28,22087,6,5,33,"[28.0,22087.0,5.0,33.0]",3.995901565
24,5669,2,2,33,"[24.0,5669.0,2.0,33.0]",2.152369575
31,15237,3,3,33,"[31.0,15237.0,3.0,33.0]",2.213988815
56,16091,1,1,33,"[56.0,16091.0,1.0,33.0]",1.768773314
15,9928,3,3,33,"[15.0,9928.0,3.0,33.0]",2.254535189
2,2286,2,2,33,"[2.0,2286.0,2.0,33.0]",2.195822269
26,13385,1,1,33,"[26.0,13385.0,1.0,33.0]",1.930828387
42,15498,1,1,33,"[42.0,15498.0,1.0,33.0]",1.768773314
58,14710,4,4,33,"[58.0,14710.0,4.0,33.0]",2.373025615
